date,title,result,odds,date_bet,identifier
2016-11-09T11:01:03.182741,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-09T11:01:03.182741,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-09T11:01:03.182741,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-09T11:01:03.182741,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-09T11:01:03.182741,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-09T11:01:03.182741,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-09T11:01:03.182741,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-09T11:01:03.182741,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-09T11:01:03.182741,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-09T11:01:03.182741,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-09T11:01:03.182741,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-09T11:01:03.182741,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-09T11:01:03.182741,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-09T11:01:03.182741,Martin Stropnický,Vítěz,44,12.1. 12:00,60313
2016-11-09T11:01:03.182741,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-09T11:01:03.182741,Daniel Herman,Vítěz,175,12.1. 12:00,60321
2016-11-09T11:01:03.182741,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-09T11:01:03.182741,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-09T23:01:59.320502,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-09T23:01:59.320502,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-09T23:01:59.320502,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-09T23:01:59.320502,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-09T23:01:59.320502,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-09T23:01:59.320502,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-09T23:01:59.320502,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-09T23:01:59.320502,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-09T23:01:59.320502,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-09T23:01:59.320502,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-09T23:01:59.320502,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-09T23:01:59.320502,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-09T23:01:59.320502,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-09T23:01:59.320502,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-09T23:01:59.320502,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-09T23:01:59.320502,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-09T23:01:59.320502,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-09T23:01:59.320502,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-09T23:01:59.320502,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-09T23:01:59.320502,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-09T23:01:59.320502,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-09T23:01:59.320502,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-09T23:01:59.320502,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-09T23:01:59.320502,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-09T23:01:59.320502,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-09T23:01:59.320502,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-09T23:01:59.320502,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-09T23:01:59.320502,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-09T23:01:59.320502,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-09T23:01:59.320502,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-10T11:01:02.726548,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-10T11:01:02.726548,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-10T11:01:02.726548,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-10T11:01:02.726548,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-10T11:01:02.726548,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-10T11:01:02.726548,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-10T11:01:02.726548,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-10T11:01:02.726548,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-10T11:01:02.726548,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-10T11:01:02.726548,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-10T11:01:02.726548,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-10T11:01:02.726548,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-10T11:01:02.726548,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-10T11:01:02.726548,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-10T11:01:02.726548,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-10T11:01:02.726548,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-10T11:01:02.726548,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-10T11:01:02.726548,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-10T11:01:02.726548,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-10T11:01:02.726548,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-10T11:01:02.726548,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-10T11:01:02.726548,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-10T11:01:02.726548,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-10T11:01:02.726548,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-10T11:01:02.726548,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-10T11:01:02.726548,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-10T11:01:02.726548,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-10T11:01:02.726548,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-10T11:01:02.726548,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-10T11:01:02.726548,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-10T11:01:02.726548,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-10T23:01:03.095626,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-10T23:01:03.095626,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-10T23:01:03.095626,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-10T23:01:03.095626,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-10T23:01:03.095626,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-10T23:01:03.095626,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-10T23:01:03.095626,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-10T23:01:03.095626,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-10T23:01:03.095626,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-10T23:01:03.095626,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-10T23:01:03.095626,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-10T23:01:03.095626,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-10T23:01:03.095626,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-10T23:01:03.095626,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-10T23:01:03.095626,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-10T23:01:03.095626,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-10T23:01:03.095626,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-10T23:01:03.095626,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-10T23:01:03.095626,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-10T23:01:03.095626,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-10T23:01:03.095626,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-10T23:01:03.095626,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-10T23:01:03.095626,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-10T23:01:03.095626,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-10T23:01:03.095626,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-10T23:01:03.095626,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-10T23:01:03.095626,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-10T23:01:03.095626,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-10T23:01:03.095626,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-10T23:01:03.095626,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-10T23:01:03.095626,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-11T11:01:02.753312,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-11T11:01:02.753312,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-11T11:01:02.753312,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-11T11:01:02.753312,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-11T11:01:02.753312,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-11T11:01:02.753312,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-11T11:01:02.753312,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-11T11:01:02.753312,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-11T11:01:02.753312,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-11T11:01:02.753312,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-11T11:01:02.753312,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-11T11:01:02.753312,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-11T11:01:02.753312,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-11T11:01:02.753312,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-11T11:01:02.753312,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-11T11:01:02.753312,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-11T11:01:02.753312,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-11T11:01:02.753312,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-11T11:01:02.753312,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-11T11:01:02.753312,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-11T11:01:02.753312,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-11T11:01:02.753312,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-11T11:01:02.753312,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-11T11:01:02.753312,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-11T11:01:02.753312,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-11T11:01:02.753312,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-11T11:01:02.753312,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-11T11:01:02.753312,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-11T11:01:02.753312,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-11T11:01:02.753312,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-11T11:01:02.753312,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-11T23:01:34.377661,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-11T23:01:34.377661,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-11T23:01:34.377661,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-11T23:01:34.377661,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-11T23:01:34.377661,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-11T23:01:34.377661,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-11T23:01:34.377661,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-11T23:01:34.377661,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-11T23:01:34.377661,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-11T23:01:34.377661,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-11T23:01:34.377661,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-11T23:01:34.377661,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-11T23:01:34.377661,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-11T23:01:34.377661,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-11T23:01:34.377661,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-11T23:01:34.377661,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-11T23:01:34.377661,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-11T23:01:34.377661,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-11T23:01:34.377661,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-11T23:01:34.377661,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-11T23:01:34.377661,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-11T23:01:34.377661,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-11T23:01:34.377661,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-11T23:01:34.377661,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-11T23:01:34.377661,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-11T23:01:34.377661,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-11T23:01:34.377661,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-11T23:01:34.377661,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-11T23:01:34.377661,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-11T23:01:34.377661,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-11T23:01:34.377661,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-12T11:01:02.790849,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-12T11:01:02.790849,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-12T11:01:02.790849,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-12T11:01:02.790849,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-12T11:01:02.790849,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-12T11:01:02.790849,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-12T11:01:02.790849,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-12T11:01:02.790849,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-12T11:01:02.790849,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-12T11:01:02.790849,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-12T11:01:02.790849,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-12T11:01:02.790849,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-12T11:01:02.790849,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-12T11:01:02.790849,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-12T11:01:02.790849,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-12T11:01:02.790849,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-12T11:01:02.790849,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-12T11:01:02.790849,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-12T11:01:02.790849,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-12T11:01:02.790849,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-12T11:01:02.790849,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-12T11:01:02.790849,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-12T11:01:02.790849,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-12T11:01:02.790849,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-12T11:01:02.790849,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-12T11:01:02.790849,Martin Stropnický,Vítěz,33,12.1. 12:00,60313
2016-11-12T11:01:02.790849,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-12T11:01:02.790849,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-12T11:01:02.790849,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-12T11:01:02.790849,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-12T11:01:02.790849,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-12T23:02:05.312345,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-12T23:02:05.312345,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-12T23:02:05.312345,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-12T23:02:05.312345,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-12T23:02:05.312345,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-12T23:02:05.312345,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-12T23:02:05.312345,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-12T23:02:05.312345,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-12T23:02:05.312345,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-12T23:02:05.312345,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-12T23:02:05.312345,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-12T23:02:05.312345,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-12T23:02:05.312345,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-12T23:02:05.312345,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-12T23:02:05.312345,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-12T23:02:05.312345,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-12T23:02:05.312345,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-12T23:02:05.312345,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-12T23:02:05.312345,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-12T23:02:05.312345,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-12T23:02:05.312345,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-12T23:02:05.312345,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-12T23:02:05.312345,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-12T23:02:05.312345,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-12T23:02:05.312345,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-12T23:02:05.312345,Martin Stropnický,Vítěz,27,12.1. 12:00,60313
2016-11-12T23:02:05.312345,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-12T23:02:05.312345,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-12T23:02:05.312345,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-12T23:02:05.312345,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-12T23:02:05.312345,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-13T11:01:04.945740,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-13T11:01:04.945740,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-13T11:01:04.945740,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-13T11:01:04.945740,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-13T11:01:04.945740,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-13T11:01:04.945740,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-13T11:01:04.945740,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-13T11:01:04.945740,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-13T11:01:04.945740,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-13T11:01:04.945740,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-13T11:01:04.945740,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-13T11:01:04.945740,Jaroslav Kubera,Vítěz,111,12.1. 12:00,60299
2016-11-13T11:01:04.945740,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-13T11:01:04.945740,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-13T11:01:04.945740,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-13T11:01:04.945740,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-13T11:01:04.945740,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-13T11:01:04.945740,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-13T11:01:04.945740,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-13T11:01:04.945740,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-13T11:01:04.945740,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-13T11:01:04.945740,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-13T11:01:04.945740,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-13T11:01:04.945740,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-13T11:01:04.945740,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-13T11:01:04.945740,Martin Stropnický,Vítěz,27,12.1. 12:00,60313
2016-11-13T11:01:04.945740,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-13T11:01:04.945740,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-13T11:01:04.945740,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-13T11:01:04.945740,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-13T11:01:04.945740,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-13T23:01:05.600290,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-13T23:01:05.600290,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-13T23:01:05.600290,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-13T23:01:05.600290,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-13T23:01:05.600290,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-13T23:01:05.600290,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-13T23:01:05.600290,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-13T23:01:05.600290,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-13T23:01:05.600290,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
2016-11-13T23:01:05.600290,Andrej Babiš,Vítěz,50,12.1. 12:00,60297
2016-11-13T23:01:05.600290,Tomio Okamura,Vítěz,222,12.1. 12:00,60298
2016-11-13T23:01:05.600290,Jaroslav Kubera,Vítěz,90,12.1. 12:00,60299
2016-11-13T23:01:05.600290,Václav Klaus st.,Vítěz,36,12.1. 12:00,60300
2016-11-13T23:01:05.600290,Livia Klausová,Vítěz,250,12.1. 12:00,60301
2016-11-13T23:01:05.600290,Václav Klaus ml.,Vítěz,305,12.1. 12:00,60302
2016-11-13T23:01:05.600290,Zdeněk Škromach,Vítěz,525,12.1. 12:00,60303
2016-11-13T23:01:05.600290,Petr Pavel,Vítěz,250,12.1. 12:00,60304
2016-11-13T23:01:05.600290,Jaromír Jágr,Vítěz,680,12.1. 12:00,60305
2016-11-13T23:01:05.600290,Miroslav Sládek,Vítěz,3113,12.1. 12:00,60306
2016-11-13T23:01:05.600290,Karel Gott,Vítěz,750,12.1. 12:00,60307
2016-11-13T23:01:05.600290,Marek Eben,Vítěz,888,12.1. 12:00,60308
2016-11-13T23:01:05.600290,Milan Kohout,Vítěz,1555,12.1. 12:00,60309
2016-11-13T23:01:05.600290,Jana Yngland Hrušková,Vítěz,2111,12.1. 12:00,60310
2016-11-13T23:01:05.600290,Marek Hilšer,Vítěz,2111,12.1. 12:00,60311
2016-11-13T23:01:05.600290,Vladimír Špidla,Vítěz,525,12.1. 12:00,60312
2016-11-13T23:01:05.600290,Martin Stropnický,Vítěz,27,12.1. 12:00,60313
2016-11-13T23:01:05.600290,Marek Dalík,Vítěz,9999,12.1. 12:00,60314
2016-11-13T23:01:05.600290,Daniel Herman,Vítěz,100,12.1. 12:00,60321
2016-11-13T23:01:05.600290,Karel Schwarzenberg,Vítěz,55,12.1. 12:00,60322
2016-11-13T23:01:05.600290,Jan Kraus,Vítěz,1111,12.1. 12:00,60323
2016-11-13T23:01:05.600290,Luděk Sobota,Vítěz,5555,12.1. 12:00,60382
2016-11-14T11:01:03.203647,Miloš Zeman,Vítěz,1.8,12.1. 12:00,60210
2016-11-14T11:01:03.203647,Michal Horáček,Vítěz,3.3,12.1. 12:00,60211
2016-11-14T11:01:03.203647,Jan Švejnar,Vítěz,21,12.1. 12:00,60212
2016-11-14T11:01:03.203647,Tomáš Halík,Vítěz,82,12.1. 12:00,60213
2016-11-14T11:01:03.203647,Jiří Pospíšil,Vítěz,20,12.1. 12:00,60292
2016-11-14T11:01:03.203647,Jiří Dienstbier,Vítěz,105,12.1. 12:00,60293
2016-11-14T11:01:03.203647,Pavel Rychetský,Vítěz,25,12.1. 12:00,60294
2016-11-14T11:01:03.203647,Zuzana Roithová,Vítěz,70,12.1. 12:00,60295
2016-11-14T11:01:03.203647,Vladimír Dlouhý,Vítěz,60,12.1. 12:00,60296
